review,label
"if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows",neg
"welles groupie/scholar peter bogdanovich took a long time to do it , but he's finally provided his own broadside at publishing giant william randolph hearst",neg
"makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place",neg
"even as i valiantly struggled to remain interested , or at least conscious , i could feel my eyelids.getting.very.heavy.",neg
"a bad movie that happened to good actors",neg
"wishy-washy",neg
"boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome",neg
"screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite",neg
"oversexed , at times overwrought comedy/drama that offers little insight into the experience of being forty , female and single",neg
"that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies",neg
"it all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television",neg
"rarely has a film's title served such dire warning",neg
"if you saw benigni's pinocchio at a public park , you'd grab your kids and run and then probably call the police",neg
"the animation is competent , and some of the gags are quite funny , but jonah.never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment",neg
"the pace of the film is very slow ( for obvious reasons ) and that too becomes off-putting",neg
"mrwollter and msseldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear",neg
"shafer's feature doesn't offer much in terms of plot or acting",neg
"in his role of observer of the scene , lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature",neg
"[t]he ideas of revolution #9 are more compelling than the execution",neg
"the film didn't convince me that calvin jr's barbershop represents some sort of beacon of hope in the middle of chicago's south side",neg
"what happens when something goes bump in the night and nobody cares",neg
"despite some comic sparks , welcome to collinwood never catches fire",neg
"director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place",neg
"shows moments of promise but ultimately succumbs to cliches and pat storytelling",neg
"even accepting this in the right frame of mind can only provide it with so much leniency",neg
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves",neg
"all the small moments and flashbacks don't add up to much more than trite observations on the human condition",neg
"[a] stale retread of the '53 original",neg
"one thing's for sure—if george romero had directed this movie , it wouldn't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head",neg
"for dance completists only",neg
"one of the worst movies of the year",neg
"spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations",neg
"it wouldn't matter so much that this arrogant richard pryor wannabe's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny",neg
"the locale.remains far more interesting than the story at hand",neg
"yo , it's the days of our lives meets electric boogaloo",neg
"inconsequential road-and-buddy pic",neg
"i liked the original short story but this movie , even at an hour and twenty-some minutes , it's too long and it goes nowhere",neg
"this little film is so slovenly done , so primitive in technique , that it can't really be called animation",neg
"makes 98 minutes feel like three hours",neg
"hawke's film , a boring , pretentious waste of nearly two hours , doesn't tell you anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes",neg
